Qualification,Exam,ExamVersion,Keycode,Score,OriginalScore,Moderated,Percentage,Status,Submitted,Imported,Flagged,VIP,Country,CandidateFullName,CandidateRef,CentreName,CentreCode
IxTestSubject,Matt SecureMarker Group exam 4,Matt SecureMarker Group exam 4 version 1,QTJ9HLC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:18:00,13/12/2019 11:37:35,False,False,Unknown,"""IxTestOneForename IxTestOneSurname""",IxTestOne,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 4,Matt SecureMarker Group exam 4 version 1,XNFBMXC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:18:00,13/12/2019 11:37:36,False,False,Unknown,"""IxTestOneForename IxTestOneSurname""",IxTestOne,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 4,Matt SecureMarker Group exam 4 version 1,JV9BCWC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:18:00,13/12/2019 11:37:36,False,False,Unknown,"""IxTestOneForename IxTestOneSurname""",IxTestOne,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 4,Matt SecureMarker Group exam 4 version 1,HNDQRJC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:18:00,13/12/2019 11:42:36,False,False,Unknown,"""IxTestOneForename IxTestOneSurname""",IxTestOne,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 4,Matt SecureMarker Group exam 4 version 1,CTYK6VC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:18:00,13/12/2019 11:42:36,False,False,Unknown,"""IxTestOneForename IxTestOneSurname""",IxTestOne,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 4,Matt SecureMarker Group exam 4 version 1,VHCTWBC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:18:00,13/12/2019 11:42:36,False,False,Unknown,"""IxTestOneForename IxTestOneSurname""",IxTestOne,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 4,Matt SecureMarker Group exam 4 version 1,GFN7KRC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:18:00,13/12/2019 11:42:36,False,False,Unknown,"""IxTestOneForename IxTestOneSurname""",IxTestOne,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 4,Matt SecureMarker Group exam 4 version 1,7G4QRBC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:18:00,13/12/2019 11:42:36,False,False,Unknown,"""IxTestOneForename IxTestOneSurname""",IxTestOne,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 3,Matt SecureMarker Group exam 3 version 1,VPCB74C8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:17:00,13/12/2019 11:27:33,False,False,Unknown,"""IxTestThreeForename IxTestThreeSurname""",IxTestThree,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 3,Matt SecureMarker Group exam 3 version 1,N394TYC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:17:00,13/12/2019 11:27:33,False,False,Unknown,"""IxTestThreeForename IxTestThreeSurname""",IxTestThree,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 3,Matt SecureMarker Group exam 3 version 1,YWD3TVC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:17:00,13/12/2019 11:27:34,False,False,Unknown,"""IxTestThreeForename IxTestThreeSurname""",IxTestThree,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 3,Matt SecureMarker Group exam 3 version 1,4CVQYYC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:17:00,13/12/2019 11:27:34,False,False,Unknown,"""IxTestThreeForename IxTestThreeSurname""",IxTestThree,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 3,Matt SecureMarker Group exam 3 version 1,YWQ8KXC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:17:00,13/12/2019 11:27:34,False,False,Unknown,"""IxTestThreeForename IxTestThreeSurname""",IxTestThree,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 3,Matt SecureMarker Group exam 3 version 1,LMPKMCC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:17:00,13/12/2019 11:32:34,False,False,Unknown,"""IxTestThreeForename IxTestThreeSurname""",IxTestThree,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 3,Matt SecureMarker Group exam 3 version 1,RBLYJGC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:17:00,13/12/2019 11:32:34,False,False,Unknown,"""IxTestThreeForename IxTestThreeSurname""",IxTestThree,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 3,Matt SecureMarker Group exam 3 version 1,9NHH4VC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:17:00,13/12/2019 11:32:35,False,False,Unknown,"""IxTestThreeForename IxTestThreeSurname""",IxTestThree,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 3,Matt SecureMarker Group exam 3 version 1,KNC8JPC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:17:00,13/12/2019 11:32:35,False,False,Unknown,"""IxTestThreeForename IxTestThreeSurname""",IxTestThree,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 3,Matt SecureMarker Group exam 3 version 1,8XGLH6C8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:17:00,13/12/2019 11:32:35,False,False,Unknown,"""IxTestThreeForename IxTestThreeSurname""",IxTestThree,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 1,Matt SecureMarker Group exam 1 version 1,C9DTHMC8,42.00\50.00,39.00\50.00,False,84%,Result pending,13/12/2019 10:16:00,13/12/2019 11:07:29,False,False,Unknown,"""IxTestThreeForename IxTestThreeSurname""",IxTestThree,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 1,Matt SecureMarker Group exam 1 version 1,FMRRYNC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:16:00,13/12/2019 11:07:29,False,False,Unknown,"""IxTestThreeForename IxTestThreeSurname""",IxTestThree,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 1,Matt SecureMarker Group exam 1 version 1,RFV3FTC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:16:00,13/12/2019 11:07:29,False,False,Unknown,"""IxTestThreeForename IxTestThreeSurname""",IxTestThree,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 1,Matt SecureMarker Group exam 1 version 1,YK79DHC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:16:00,13/12/2019 11:07:29,False,False,Unknown,"""IxTestThreeForename IxTestThreeSurname""",IxTestThree,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 1,Matt SecureMarker Group exam 1 version 1,9RKNWJC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:16:00,13/12/2019 11:07:29,False,False,Unknown,"""IxTestThreeForename IxTestThreeSurname""",IxTestThree,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 1,Matt SecureMarker Group exam 1 version 1,3TNGWYC8,25.00\50.00,25.00\50.00,False,50%,Result pending,13/12/2019 10:16:00,13/12/2019 11:12:30,False,False,Unknown,"""IxTestThreeForename IxTestThreeSurname""",IxTestThree,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 1,Matt SecureMarker Group exam 1 version 1,GTTWVVC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:16:00,13/12/2019 11:12:30,False,False,Unknown,"""IxTestThreeForename IxTestThreeSurname""",IxTestThree,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 1,Matt SecureMarker Group exam 1 version 1,MRVQFXC8,45.00\50.00,45.00\50.00,False,90%,Result pending,13/12/2019 10:16:00,13/12/2019 11:12:30,False,False,Unknown,"""IxTestThreeForename IxTestThreeSurname""",IxTestThree,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 1,Matt SecureMarker Group exam 1 version 1,PMTNT8C8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:16:00,13/12/2019 11:12:31,False,False,Unknown,"""IxTestThreeForename IxTestThreeSurname""",IxTestThree,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 1,Matt SecureMarker Group exam 1 version 1,XBNG3VC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:16:00,13/12/2019 11:12:31,False,False,Unknown,"""IxTestThreeForename IxTestThreeSurname""",IxTestThree,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 2,Matt SecureMarker Group exam 2 version 1,3QMV9KC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:16:00,13/12/2019 11:17:31,False,False,Unknown,"""IxTestTwoForename IxTestTwoSurname""",IxTestTwo,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 2,Matt SecureMarker Group exam 2 version 1,XLBPQWC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:16:00,13/12/2019 11:17:31,False,False,Unknown,"""IxTestTwoForename IxTestTwoSurname""",IxTestTwo,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 2,Matt SecureMarker Group exam 2 version 1,K939M9C8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:16:00,13/12/2019 11:17:32,False,False,Unknown,"""IxTestTwoForename IxTestTwoSurname""",IxTestTwo,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 2,Matt SecureMarker Group exam 2 version 1,LTYBRTC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:16:00,13/12/2019 11:17:32,False,False,Unknown,"""IxTestTwoForename IxTestTwoSurname""",IxTestTwo,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 2,Matt SecureMarker Group exam 2 version 1,BJTB4DC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:16:00,13/12/2019 11:17:32,False,False,Unknown,"""IxTestTwoForename IxTestTwoSurname""",IxTestTwo,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 2,Matt SecureMarker Group exam 2 version 1,G34JMJC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:16:00,13/12/2019 11:22:32,False,False,Unknown,"""IxTestTwoForename IxTestTwoSurname""",IxTestTwo,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 2,Matt SecureMarker Group exam 2 version 1,HWW9DPC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:16:00,13/12/2019 11:22:32,False,False,Unknown,"""IxTestTwoForename IxTestTwoSurname""",IxTestTwo,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 2,Matt SecureMarker Group exam 2 version 1,JVK43VC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:16:00,13/12/2019 11:22:33,False,False,Unknown,"""IxTestTwoForename IxTestTwoSurname""",IxTestTwo,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 2,Matt SecureMarker Group exam 2 version 1,8RWG4RC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:16:00,13/12/2019 11:22:33,False,False,Unknown,"""IxTestTwoForename IxTestTwoSurname""",IxTestTwo,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 2,Matt SecureMarker Group exam 2 version 1,VQY7GGC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:16:00,13/12/2019 11:22:33,False,False,Unknown,"""IxTestTwoForename IxTestTwoSurname""",IxTestTwo,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 4,Matt SecureMarker Group exam 4 version 1,BB43WQC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:15:00,13/12/2019 10:47:26,False,False,Unknown,"""IxTestTwoForename IxTestTwoSurname""",IxTestTwo,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 4,Matt SecureMarker Group exam 4 version 1,F98D9KC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:15:00,13/12/2019 10:47:26,False,False,Unknown,"""IxTestTwoForename IxTestTwoSurname""",IxTestTwo,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 4,Matt SecureMarker Group exam 4 version 1,YQ7XYNC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:15:00,13/12/2019 10:47:26,False,False,Unknown,"""IxTestTwoForename IxTestTwoSurname""",IxTestTwo,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 4,Matt SecureMarker Group exam 4 version 1,48GD9NC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:15:00,13/12/2019 10:47:26,False,False,Unknown,"""IxTestTwoForename IxTestTwoSurname""",IxTestTwo,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 4,Matt SecureMarker Group exam 4 version 1,B436X7C8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:15:00,13/12/2019 10:47:26,False,False,Unknown,"""IxTestTwoForename IxTestTwoSurname""",IxTestTwo,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 4,Matt SecureMarker Group exam 4 version 1,KDPVQCC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:15:00,13/12/2019 10:52:26,False,False,Unknown,"""IxTestTwoForename IxTestTwoSurname""",IxTestTwo,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 4,Matt SecureMarker Group exam 4 version 1,4R4FC7C8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:15:00,13/12/2019 10:52:27,False,False,Unknown,"""IxTestTwoForename IxTestTwoSurname""",IxTestTwo,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 4,Matt SecureMarker Group exam 4 version 1,TL9XYGC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:15:00,13/12/2019 10:52:27,False,False,Unknown,"""IxTestTwoForename IxTestTwoSurname""",IxTestTwo,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 4,Matt SecureMarker Group exam 4 version 1,WQLJNQC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:15:00,13/12/2019 10:52:27,False,False,Unknown,"""IxTestTwoForename IxTestTwoSurname""",IxTestTwo,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 4,Matt SecureMarker Group exam 4 version 1,M8BQFFC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:15:00,13/12/2019 10:52:27,False,False,Unknown,"""IxTestTwoForename IxTestTwoSurname""",IxTestTwo,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 1,Matt SecureMarker Group exam 1 version 1,FTDKMRC8,25.00\50.00,25.00\50.00,False,50%,Result pending,13/12/2019 10:15:00,13/12/2019 10:57:27,False,False,Unknown,"""IxTestOneForename IxTestOneSurname""",IxTestOne,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 1,Matt SecureMarker Group exam 1 version 1,97TR64C8,33.00\50.00,43.00\50.00,False,66%,Result confirmed and archived,13/12/2019 10:15:00,13/12/2019 10:57:27,False,False,Unknown,"""IxTestOneForename IxTestOneSurname""",IxTestOne,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 1,Matt SecureMarker Group exam 1 version 1,BC9RCGC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:15:00,13/12/2019 10:57:27,False,False,Unknown,"""IxTestOneForename IxTestOneSurname""",IxTestOne,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 1,Matt SecureMarker Group exam 1 version 1,R33N8LC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:15:00,13/12/2019 10:57:28,False,False,Unknown,"""IxTestOneForename IxTestOneSurname""",IxTestOne,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 1,Matt SecureMarker Group exam 1 version 1,BF94K4C8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:15:00,13/12/2019 10:57:28,False,False,Unknown,"""IxTestOneForename IxTestOneSurname""",IxTestOne,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 1,Matt SecureMarker Group exam 1 version 1,MK3B9NC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:15:00,13/12/2019 11:02:28,False,False,Unknown,"""IxTestOneForename IxTestOneSurname""",IxTestOne,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 1,Matt SecureMarker Group exam 1 version 1,LXNH64C8,25.00\50.00,25.00\50.00,False,50%,Result pending,13/12/2019 10:15:00,13/12/2019 11:02:28,False,False,Unknown,"""IxTestOneForename IxTestOneSurname""",IxTestOne,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 1,Matt SecureMarker Group exam 1 version 1,LYHWVPC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:15:00,13/12/2019 11:02:28,False,False,Unknown,"""IxTestOneForename IxTestOneSurname""",IxTestOne,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 1,Matt SecureMarker Group exam 1 version 1,D6669LC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:15:00,13/12/2019 11:02:28,False,False,Unknown,"""IxTestOneForename IxTestOneSurname""",IxTestOne,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 1,Matt SecureMarker Group exam 1 version 1,MXVYKHC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:15:00,13/12/2019 11:02:28,False,False,Unknown,"""IxTestOneForename IxTestOneSurname""",IxTestOne,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 2,Matt SecureMarker Group exam 2 version 1,GYKT8CC8,25.00\50.00,25.00\50.00,False,50%,Result pending,13/12/2019 10:14:00,13/12/2019 10:27:22,False,False,Unknown,"""IxTestFourForename IxTestFourSurname""",IxTestFour,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 2,Matt SecureMarker Group exam 2 version 1,H433LTC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:14:00,13/12/2019 10:27:22,False,False,Unknown,"""IxTestFourForename IxTestFourSurname""",IxTestFour,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 2,Matt SecureMarker Group exam 2 version 1,8D3V67C8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:14:00,13/12/2019 10:27:22,False,False,Unknown,"""IxTestFourForename IxTestFourSurname""",IxTestFour,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 2,Matt SecureMarker Group exam 2 version 1,66MMN9C8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:14:00,13/12/2019 10:27:22,False,False,Unknown,"""IxTestFourForename IxTestFourSurname""",IxTestFour,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 2,Matt SecureMarker Group exam 2 version 1,RLVF9XC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:14:00,13/12/2019 10:27:22,False,False,Unknown,"""IxTestFourForename IxTestFourSurname""",IxTestFour,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 2,Matt SecureMarker Group exam 2 version 1,3J3NR7C8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:14:00,13/12/2019 10:32:23,False,False,Unknown,"""IxTestFourForename IxTestFourSurname""",IxTestFour,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 2,Matt SecureMarker Group exam 2 version 1,KXGWMWC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:14:00,13/12/2019 10:32:23,False,False,Unknown,"""IxTestFourForename IxTestFourSurname""",IxTestFour,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 2,Matt SecureMarker Group exam 2 version 1,BT7MYDC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:14:00,13/12/2019 10:32:23,False,False,Unknown,"""IxTestFourForename IxTestFourSurname""",IxTestFour,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 2,Matt SecureMarker Group exam 2 version 1,BFFDTCC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:14:00,13/12/2019 10:32:23,False,False,Unknown,"""IxTestFourForename IxTestFourSurname""",IxTestFour,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 2,Matt SecureMarker Group exam 2 version 1,BJLNNRC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:14:00,13/12/2019 10:32:23,False,False,Unknown,"""IxTestFourForename IxTestFourSurname""",IxTestFour,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 3,Matt SecureMarker Group exam 3 version 1,X6M4H9C8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:14:00,13/12/2019 10:37:24,False,False,Unknown,"""IxTestOneForename IxTestOneSurname""",IxTestOne,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 3,Matt SecureMarker Group exam 3 version 1,97GPDLC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:14:00,13/12/2019 10:37:24,False,False,Unknown,"""IxTestOneForename IxTestOneSurname""",IxTestOne,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 3,Matt SecureMarker Group exam 3 version 1,YRXH4VC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:14:00,13/12/2019 10:37:24,False,False,Unknown,"""IxTestOneForename IxTestOneSurname""",IxTestOne,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 3,Matt SecureMarker Group exam 3 version 1,FPLPCYC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:14:00,13/12/2019 10:37:24,False,False,Unknown,"""IxTestOneForename IxTestOneSurname""",IxTestOne,IxTestCentre,IxTestCentre
IxTestSubject,Matt SecureMarker Group exam 3,Matt SecureMarker Group exam 3 version 1,3698DMC8,-/50.00,-/50.00,False,-,Marking not started,13/12/2019 10:14:00,13/12/2019 10:37:24,False,False,Unknown,"""IxTestOneForename IxTestOneSurname""",IxTestOne,IxTestCentre,IxTestCentre
